labelAnnotations,fullTextAnnotation,image_file
"Adaptation,Baseball cap,Cap,Soldier,Squad,Military person,Forehead,Military camouflage,Military uniform,Face",CH,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4336.jpeg
"Beard,Army,Cap,T-shirt,Moustache,Military person,Hat,Fun,Baseball cap,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4337.jpeg
"Baseball cap,Cap,Gesture,Soldier,Military organization,Military person,Camouflage,Beret,Military camouflage,Military uniform",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4338.jpeg
"Beard,Gesture,Cap,Thumb,T-shirt,Moustache,Hat,Fun,Baseball cap,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4339.jpeg
"Crowd,Gesture,Trousers,Recreation,Costume,Magenta,Hat,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_434.jpeg
"Beard,Eyewear,Cap,T-shirt,Pink,Magenta,Flesh,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4340.jpeg
"Crowd,Cap,T-shirt,Pink,Magenta,Hat,Flesh,Fun,Sleeve,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4341.jpeg
"Personal protective equipment,Eyewear,Happy,Paint,Cap,Pink,Magenta,Fun,Art,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4342.jpeg
"Eyewear,Happy,Leisure,Cool,Recreation,Pink,Mouth,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4343.jpeg
"Eyewear,Gesture,Cap,Cricket cap,Recreation,Pink,Hat,Baseball cap,Sleeve,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4344.jpeg
"Cap,Leisure,World,Recreation,T-shirt,Pink,Hat,Fun,Baseball cap,Event","EF
EFF",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4345.jpeg
"Crowd,Ball,Cap,Recreation,T-shirt,Magenta,Fun,Baseball cap,Public event,Event",E,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4346.jpeg
"Goggles,Crowd,Cap,Headgear,Recreation,Magenta,Hat,Sunglasses,Baseball cap,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4347.jpeg
"Goggles,Crowd,Cap,Leisure,T-shirt,Magenta,Hat,Sunglasses,Baseball cap,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4348.jpeg
"Crowd,Cap,Headgear,Recreation,T-shirt,Magenta,Mouth,Fun,Baseball cap,Event",EFF,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4349.jpeg
"Jacket,Boot,Crowd,Team,Carmine,Gesture,Luggage and bags,Trousers,Hat,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_435.jpeg
"Crowd,Cap,Leisure,Recreation,T-shirt,Magenta,Hat,Fun,Baseball cap,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4350.jpeg
"Crowd,Cap,Leisure,T-shirt,Hat,Fun,Baseball cap,Public event,Shirt,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4351.jpeg
"Team,Cap,Leisure,Headgear,T-shirt,Hat,Fun,Baseball cap,Shirt,Event",EF,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4352.jpeg
"Crowd,Cap,Leisure,Headgear,T-shirt,Tradition,Hat,Baseball cap,Shirt,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4353.jpeg
"Crowd,Cap,Headgear,T-shirt,Hat,Fun,Baseball cap,Shirt,Social group,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4354.jpeg
"Crowd,Headgear,Entertainment,T-shirt,Tradition,Hat,Fun,Public event,Shirt,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4355.jpeg
"Crowd,Headgear,T-shirt,Costume,Holiday,Tradition,Magenta,Hat,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4356.jpeg
"Crowd,T-shirt,Holiday,Costume,Tradition,Hat,Fun,Public event,Shirt,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4357.jpeg
"Crowd,Cap,T-shirt,Tradition,Magenta,Hat,Fun,Baseball cap,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4358.jpeg
"Crowd,Idiophone,T-shirt,Musical instrument,Community,Hat,Drum,Fun,Microphone,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4359.jpeg
"Jacket,Crowd,Team,Trousers,Jeans,Costume,Hat,Fun,Fictional character,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_436.jpeg
"Crowd,T-shirt,Costume,Tradition,Magenta,Room,Hat,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4360.jpeg
"Crowd,Leisure,Entertainment,Costume,Tradition,Room,Hat,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4361.jpeg
"Crowd,Happy,Child,Tradition,Magenta,Hat,Passenger,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4362.jpeg
"Crowd,T-shirt,Costume,Tradition,Hat,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4363.jpeg
"Crowd,Smile,T-shirt,City,Magenta,Public event,Hat,Fun,Travel,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4364.jpeg
"Crowd,Fur,Event,Fun,Public event,Room",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4365.jpeg
"Crowd,Fur,Cap,Sharing,T-shirt,Room,Hat,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4366.jpeg
"Beard,Crowd,Fur,Gesture,Cap,T-shirt,Hat,Fun,Baseball cap,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4367.jpeg
"Crowd,Fur,Gesture,Leisure,T-shirt,Tradition,Room,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4368.jpeg
"Crowd,Team,Fur,Gesture,Entertainment,T-shirt,Tradition,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4369.jpeg
"Jacket,Crowd,Team,Jeans,Red,Fun,Hat,Shoe,Fictional character,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_437.jpeg
"Crowd,Team,Gesture,Entertainment,T-shirt,Tradition,Hat,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4370.jpeg
"Crowd,Team,Gesture,Cap,Entertainment,T-shirt,Hat,Fun,Sleeve,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4371.jpeg
"Crowd,Team,Happy,Cap,Leisure,T-shirt,Room,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4372.jpeg
"Crowd,Team,Happy,Leisure,Entertainment,T-shirt,Costume,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4373.jpeg
"Beard,Crowd,Team,Happy,Leisure,T-shirt,Moustache,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4374.jpeg
"Beard,Eyewear,Crowd,Cap,Leisure,T-shirt,Moustache,Facial hair,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4375.jpeg
"Crowd,Happy,Leisure,T-shirt,Tradition,Mouth,Hat,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4376.jpeg
"Crowd,Team,Happy,T-shirt,Hat,Organ,Fun,Public event,Sleeve,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4377.jpeg
"Crowd,Happy,T-shirt,Forehead,Tradition,Hat,Fun,Public event,Sleeve,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4378.jpeg
"Crowd,Happy,Smile,T-shirt,Room,Hat,Fun,Public event,Shirt,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4379.jpeg
"Crowd,Team,Leisure,Red,Costume,Room,Hat,Fun,Fictional character,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_438.jpeg
"Beard,Crowd,Fur,Cap,T-shirt,Room,Hat,Fun,Baseball cap,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4380.jpeg
"Beard,Crowd,Happy,Cap,T-shirt,Hat,Fun,Baseball cap,Shirt,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4381.jpeg
"Crowd,Team,Happy,Leisure,Entertainment,Performing arts,T-shirt,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4382.jpeg
"Beard,Eyewear,Happy,Leisure,Entertainment,Performing arts,T-shirt,Moustache,Facial hair,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4383.jpeg
"Beard,Happy,Leisure,Entertainment,Performing arts,Clown,T-shirt,Moustache,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4384.jpeg
"Beard,Crowd,Happy,Fur,Leisure,T-shirt,Costume,Fun,Party,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4385.jpeg
"Beard,Happy,Fur,Cap,Entertainment,Earrings,Costume,Holiday,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4386.jpeg
"Fur,Jeans,Fan,Camera,Hat,Fun,Baseball cap,Public event,Microphone,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4387.jpeg
"Beard,Crowd,Happy,Headgear,Moustache,Holiday,Facial hair,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4388.jpeg
"Beard,Crowd,Jewellery,Happy,Cap,T-shirt,Facial hair,Fun,Vest,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4389.jpeg
"Jacket,Crowd,Team,Leisure,Red,Recreation,T-shirt,Hat,Public event,Event",。,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_439.jpeg
"Beard,Crowd,Happy,Leisure,Sharing,T-shirt,Moustache,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4390.jpeg
"Crowd,Happy,Fur,Smile,Entertainment,T-shirt,Tradition,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4391.jpeg
"Crowd,Team,Fur,Cap,T-shirt,Room,Hat,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4392.jpeg
"Crowd,Team,Fur,Cap,T-shirt,Tradition,Fun,Street,Public event,Event",-ILA,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4393.jpeg
"Crowd,Team,Happy,T-shirt,Moustache,Facial hair,Organ,Fun,People,Event",LA,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4394.jpeg
"Temple,Crowd,Jewellery,Happy,Cap,Necklace,Afro,Tradition,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4395.jpeg
"Beard,Crowd,Happy,Cap,Forehead,Moustache,Facial hair,Mouth,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4396.jpeg
"Beard,Crowd,Smile,Forehead,T-shirt,Community,Hat,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4397.jpeg
"Beard,Outerwear,Crowd,Smile,Fan,T-shirt,Moustache,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4398.jpeg
"Jacket,Beard,Crowd,Cap,Hoodie,T-shirt,Hat,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4399.jpeg
"Beard,Jacket,Cap,Red,Recreation,T-shirt,Hat,Sunglasses,Baseball cap,Sleeve","EFF
ANN
macy
NED
E
NOTE
EFF",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_44.jpeg
"Jacket,Crowd,Team,Leisure,Trousers,Jeans,Recreation,T-shirt,Hat,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_440.jpeg
"Beard,Fur,Selfie,Eyelash,Moustache,Parka,Windbreaker,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4400.jpeg
"Beard,Eyewear,Crowd,Fur,Cool,Moustache,Costume,Facial hair,Fun,Event",9,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4401.jpeg
"Beard,Fur,Child,Moustache,Facial hair,Hat,Nose,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4402.jpeg
"Beard,Santa claus,Crowd,Fur,Cap,T-shirt,Magenta,Hat,Fun,Event",2,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4403.jpeg
"Crowd,Team,Happy,Cap,Recreation,T-shirt,Magenta,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4404.jpeg
"Beard,Team,Cap,T-shirt,Facial hair,Magenta,Hat,Fun,Sleeve,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4405.jpeg
"Beard,Team,Forehead,T-shirt,Moustache,Facial hair,Mouth,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4406.jpeg
"Beard,Crowd,Gesture,Cap,Pink,Magenta,Hat,Organ,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4407.jpeg
"Beard,Crowd,Cap,Event,T-shirt,Pink,Magenta,Sleeve,Shirt,Face",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4408.jpeg
"Beard,Crowd,Cap,Leisure,Recreation,Magenta,Community,Fun,Baseball cap,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4409.jpeg
"Jacket,Crowd,Team,Leisure,Jeans,Red,Recreation,T-shirt,Hat,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_441.jpeg
"Beard,Cap,Headgear,Red,Recreation,T-shirt,Magenta,Fun,Baseball cap,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4410.jpeg
"Beard,Cap,Red,T-shirt,Hat,Fun,Baseball cap,Sleeve,People,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4411.jpeg
"Beard,Cap,T-shirt,Pink,Magenta,Hat,Flesh,Fun,Sleeve,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4412.jpeg
"Happy,Cap,Zombie,Recreation,Magenta,Mouth,Flesh,Fun,Baseball cap,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4413.jpeg
"Beard,Jaw,Gesture,Cap,Facial expression,Facial hair,Mouth,Baseball cap,Sleeve,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4414.jpeg
"Winter,Outerwear,Fur,Cap,Headgear,Moustache,Magenta,Fun,Baseball cap,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4415.jpeg
"Beard,Cap,Moustache,T-shirt,Facial hair,Flesh,Fun,Public event,Fictional character,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4416.jpeg
"Beard,Crowd,Entertainment,Microphone,T-shirt,Moustache,Facial hair,Fun,Shirt,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4417.jpeg
"Beard,Outerwear,Crowd,Cap,Headgear,T-shirt,Facial hair,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4418.jpeg
"Beard,Crowd,Team,Leisure,T-shirt,Moustache,Facial hair,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_4419.jpeg
"Jacket,Crowd,Team,Leisure,Trousers,Jeans,Red,T-shirt,Hat,Event",ATE,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_442.jpeg
